URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,label
26,17,0,3,1,0,0,0.0,19,0.7307692307692307,0,0.0,0,0,0,7,0.2692307692307692,1,0
25,16,0,3,0,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,0
22,14,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,6,0.2727272727272727,1,1
75,45,0,4,2,0,0,0.0,52,0.6933333333333334,11,0.14666666666666667,0,0,0,12,0.16,0,0
28,20,0,2,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
19,11,0,3,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,1
29,22,0,4,1,0,0,0.0,23,0.7931034482758621,1,0.034482758620689655,0,0,0,5,0.1724137931034483,0,0
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
34,26,0,2,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,5,0.14705882352941177,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
21,14,0,3,1,0,0,0.0,10,0.47619047619047616,6,0.2857142857142857,0,0,0,5,0.23809523809523808,0,0
31,22,0,4,1,0,0,0.0,18,0.5806451612903226,6,0.1935483870967742,0,0,0,7,0.22580645161290322,1,0
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
27,20,0,3,1,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,6,0.2222222222222222,0,0
63,52,0,3,3,0,0,0.0,52,0.8253968253968254,0,0.0,0,0,0,11,0.1746031746031746,0,0
35,27,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,5,0.14285714285714285,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
30,22,0,2,2,0,0,0.0,24,0.8,0,0.0,0,0,0,6,0.2,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
26,19,0,4,2,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,6,0.23076923076923078,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
25,17,0,2,1,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,1,1
25,18,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,0,0
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
19,12,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,0,0
35,9,0,3,0,0,0,0.0,28,0.8,0,0.0,0,0,0,7,0.2,0,0
41,32,0,3,1,0,0,0.0,35,0.8536585365853658,0,0.0,0,0,0,6,0.14634146341463414,1,0
24,17,0,2,1,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,0,0
29,21,0,2,2,0,0,0.0,22,0.7586206896551724,0,0.0,0,0,0,7,0.2413793103448276,1,1
27,19,0,2,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
26,18,0,2,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
36,28,0,3,1,0,0,0.0,31,0.8611111111111112,0,0.0,0,0,0,5,0.1388888888888889,1,1
31,24,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,0,0
25,18,0,2,2,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,0,0
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
26,19,0,2,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,0,0
28,20,0,2,3,0,0,0.0,21,0.75,0,0.0,0,0,0,7,0.25,1,1
55,46,0,4,1,0,0,0.0,35,0.6363636363636364,12,0.21818181818181817,0,0,0,8,0.14545454545454545,1,0
28,19,0,3,0,0,0,0.0,21,0.75,1,0.03571428571428571,0,0,0,6,0.21428571428571427,1,0
31,22,0,3,1,0,0,0.0,22,0.7096774193548387,3,0.0967741935483871,0,0,0,6,0.1935483870967742,1,0
27,20,0,3,2,0,0,0.0,20,0.7407407407407407,1,0.037037037037037035,0,0,0,6,0.2222222222222222,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
24,16,0,2,1,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,1,1
25,17,0,3,2,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,1,1
33,24,0,3,1,0,0,0.0,26,0.7878787878787878,1,0.030303030303030304,0,0,0,6,0.18181818181818182,1,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
27,18,0,3,1,0,0,0.0,20,0.7407407407407407,1,0.037037037037037035,0,0,0,6,0.2222222222222222,1,0
27,19,0,3,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,6,0.2222222222222222,1,1
35,27,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,5,0.14285714285714285,1,1
55,15,0,3,0,0,0,0.0,42,0.7636363636363637,0,0.0,0,1,0,13,0.23636363636363636,1,0
33,24,0,3,1,0,0,0.0,20,0.6060606060606061,6,0.18181818181818182,0,0,0,7,0.21212121212121213,1,0
23,16,0,2,1,0,0,0.0,17,0.7391304347826086,0,0.0,0,0,0,6,0.2608695652173913,0,0
42,34,0,2,2,0,0,0.0,36,0.8571428571428571,0,0.0,0,0,0,6,0.14285714285714285,1,1
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
26,17,0,3,1,0,0,0.0,19,0.7307692307692307,1,0.038461538461538464,0,0,0,6,0.23076923076923078,1,0
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,5,0.14705882352941177,1,1
33,25,0,2,2,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,6,0.18181818181818182,1,1
23,16,0,2,1,0,0,0.0,17,0.7391304347826086,0,0.0,0,0,0,6,0.2608695652173913,0,0
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,5,0.14705882352941177,1,1
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
196,11,0,2,0,0,0,0.0,102,0.5204081632653061,80,0.40816326530612246,3,1,2,14,0.07142857142857142,1,0
56,47,0,2,2,0,0,0.0,23,0.4107142857142857,22,0.39285714285714285,0,0,0,11,0.19642857142857142,1,0
96,74,0,4,2,0,0,0.0,79,0.8229166666666666,9,0.09375,0,0,0,8,0.08333333333333333,1,0
82,74,0,4,2,0,0,0.0,64,0.7804878048780488,11,0.13414634146341464,0,0,0,7,0.08536585365853659,0,0
28,20,0,3,3,0,0,0.0,18,0.6428571428571429,3,0.10714285714285714,0,0,0,7,0.25,1,1
167,15,0,3,1,0,0,0.0,131,0.7844311377245509,17,0.10179640718562874,3,1,2,19,0.11377245508982035,1,0
25,17,0,3,1,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,1,1
24,16,0,3,1,0,0,0.0,17,0.7083333333333334,2,0.08333333333333333,0,0,0,5,0.20833333333333334,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
50,31,0,3,4,0,0,0.0,39,0.78,0,0.0,0,0,0,11,0.22,0,0
22,15,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,0,0
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
30,21,0,3,1,0,0,0.0,21,0.7,2,0.06666666666666667,0,0,0,7,0.23333333333333334,1,0
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
33,26,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,5,0.15151515151515152,0,0
25,17,0,2,2,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,1,1
26,18,0,2,2,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,6,0.23076923076923078,1,1
722,18,0,3,1,0,0,0.0,562,0.778393351800554,136,0.1883656509695291,1,1,0,24,0.0332409972299169,1,0
25,17,0,2,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
29,21,0,2,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
26,18,0,2,2,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,6,0.23076923076923078,1,1
29,21,0,2,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
31,22,0,3,1,0,0,0.0,24,0.7741935483870968,1,0.03225806451612903,0,0,0,6,0.1935483870967742,1,0
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
43,35,0,3,1,0,0,0.0,38,0.8837209302325582,0,0.0,0,0,0,5,0.11627906976744186,1,1
47,39,0,3,3,0,0,0.0,37,0.7872340425531915,0,0.0,0,0,0,10,0.2127659574468085,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
34,26,0,2,1,0,0,0.0,28,0.8235294117647058,0,0.0,0,0,0,6,0.17647058823529413,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
27,20,0,2,2,0,0,0.0,20,0.7407407407407407,0,0.0,0,0,0,7,0.25925925925925924,0,0
29,22,0,3,1,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,6,0.20689655172413793,0,0
29,21,0,2,2,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,6,0.20689655172413793,1,1
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
24,12,0,2,1,0,0,0.0,12,0.5,4,0.16666666666666666,1,1,0,8,0.3333333333333333,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
30,22,0,3,1,0,0,0.0,24,0.8,0,0.0,0,0,0,6,0.2,0,0
17,9,0,2,1,0,0,0.0,12,0.7058823529411765,0,0.0,0,0,0,5,0.29411764705882354,1,1
23,16,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,0,0
21,14,0,2,1,0,0,0.0,15,0.7142857142857143,0,0.0,0,0,0,6,0.2857142857142857,0,0
23,16,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,0,0
94,20,0,5,1,0,0,0.0,74,0.7872340425531915,12,0.1276595744680851,0,0,0,8,0.0851063829787234,1,0
184,14,0,3,0,1,6,0.03260869565217391,136,0.7391304347826086,16,0.08695652173913043,4,1,3,32,0.17391304347826086,1,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
131,11,0,3,0,0,0,0.0,83,0.6335877862595419,24,0.183206106870229,0,0,0,24,0.183206106870229,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
35,27,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,5,0.14285714285714285,1,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
24,16,0,3,0,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,0,0
29,21,0,2,2,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,6,0.20689655172413793,1,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
28,19,0,3,1,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,6,0.21428571428571427,1,0
55,47,0,4,4,0,0,0.0,39,0.7090909090909091,7,0.12727272727272726,0,0,0,9,0.16363636363636364,0,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
44,36,0,3,1,0,0,0.0,30,0.6818181818181818,6,0.13636363636363635,0,0,0,8,0.18181818181818182,0,0
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
27,18,0,3,1,0,0,0.0,19,0.7037037037037037,2,0.07407407407407407,0,0,0,6,0.2222222222222222,1,0
26,19,0,4,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,0,0
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
22,14,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,6,0.2727272727272727,1,1
28,21,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
20,12,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
21,13,0,2,2,0,0,0.0,15,0.7142857142857143,0,0.0,0,0,0,6,0.2857142857142857,1,1
21,13,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
38,30,0,3,1,0,0,0.0,33,0.868421052631579,0,0.0,0,0,0,5,0.13157894736842105,1,1
22,15,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,5,0.15151515151515152,1,1
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
41,32,0,3,1,0,0,0.0,21,0.5121951219512195,12,0.2926829268292683,0,0,0,8,0.1951219512195122,1,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
21,14,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,0,0
31,24,0,3,2,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,6,0.1935483870967742,0,0
24,17,0,2,1,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,0,0
32,24,0,2,3,0,0,0.0,25,0.78125,0,0.0,0,0,0,7,0.21875,1,1
40,32,0,2,2,0,0,0.0,34,0.85,0,0.0,0,0,0,6,0.15,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
73,25,0,2,2,0,0,0.0,39,0.5342465753424658,21,0.2876712328767123,0,0,0,13,0.1780821917808219,1,0
99,15,0,3,1,0,0,0.0,72,0.7272727272727273,15,0.15151515151515152,0,0,0,12,0.12121212121212122,1,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
26,19,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,0,0
34,26,0,3,1,0,0,0.0,27,0.7941176470588235,0,0.0,0,0,0,7,0.20588235294117646,1,1
34,27,0,3,1,0,0,0.0,27,0.7941176470588235,0,0.0,0,0,0,7,0.20588235294117646,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
45,37,0,3,1,0,0,0.0,40,0.8888888888888888,0,0.0,0,0,0,5,0.1111111111111111,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
22,14,0,4,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
21,14,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,0,0
29,22,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,0,0
28,21,0,3,2,0,0,0.0,15,0.5357142857142857,7,0.25,0,0,0,6,0.21428571428571427,0,0
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
461,14,1,3,0,0,0,0.0,308,0.6681127982646421,89,0.19305856832971802,10,3,9,64,0.13882863340563992,0,0
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,5,0.14705882352941177,1,1
64,25,0,4,1,0,0,0.0,36,0.5625,17,0.265625,2,1,1,11,0.171875,0,0
24,16,0,2,1,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,1,1
49,23,0,3,0,0,0,0.0,41,0.8367346938775511,0,0.0,1,1,0,8,0.16326530612244897,1,0
24,16,0,3,0,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
22,15,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,0,0
31,24,0,3,1,0,0,0.0,25,0.8064516129032258,1,0.03225806451612903,0,0,0,5,0.16129032258064516,0,0
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
67,7,0,2,0,0,0,0.0,53,0.7910447761194029,8,0.11940298507462686,0,0,0,6,0.08955223880597014,1,0
42,15,0,2,0,0,0,0.0,34,0.8095238095238095,0,0.0,0,0,0,8,0.19047619047619047,1,0
37,30,0,3,1,0,0,0.0,32,0.8648648648648649,0,0.0,0,0,0,5,0.13513513513513514,0,0
36,28,0,2,1,0,0,0.0,31,0.8611111111111112,0,0.0,0,0,0,5,0.1388888888888889,1,1
60,21,0,2,0,1,2,0.03333333333333333,47,0.7833333333333333,2,0.03333333333333333,1,1,0,11,0.18333333333333332,0,0
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,5,0.14705882352941177,1,1
49,40,0,2,1,0,0,0.0,41,0.8367346938775511,0,0.0,0,0,0,8,0.16326530612244897,1,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
37,20,0,2,2,0,0,0.0,29,0.7837837837837838,0,0.0,0,0,0,8,0.21621621621621623,1,0
42,22,0,2,1,0,0,0.0,30,0.7142857142857143,3,0.07142857142857142,0,0,0,9,0.21428571428571427,1,0
63,21,0,3,1,0,0,0.0,50,0.7936507936507936,0,0.0,0,0,0,13,0.20634920634920634,1,0
31,22,0,3,1,0,0,0.0,24,0.7741935483870968,0,0.0,0,0,0,7,0.22580645161290322,1,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
27,19,0,2,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,5,0.15151515151515152,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
20,12,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
23,16,0,2,1,0,0,0.0,17,0.7391304347826086,0,0.0,0,0,0,6,0.2608695652173913,0,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,5,0.15151515151515152,1,1
36,19,0,3,0,0,0,0.0,28,0.7777777777777778,2,0.05555555555555555,0,0,0,6,0.16666666666666666,0,0
23,16,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,0,0
20,12,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
45,17,0,3,0,0,0,0.0,25,0.5555555555555556,14,0.3111111111111111,0,0,0,6,0.13333333333333333,1,0
48,39,0,2,2,0,0,0.0,41,0.8541666666666666,0,0.0,0,0,0,7,0.14583333333333334,1,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
29,22,0,3,2,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,6,0.20689655172413793,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
22,15,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,0,0
30,23,0,3,2,0,0,0.0,24,0.8,0,0.0,0,0,0,6,0.2,0,0
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
25,8,0,2,0,0,0,0.0,19,0.76,1,0.04,0,0,0,5,0.2,1,0
38,30,0,3,1,0,0,0.0,33,0.868421052631579,0,0.0,0,0,0,5,0.13157894736842105,1,1
46,39,0,3,2,0,0,0.0,40,0.8695652173913043,0,0.0,0,0,0,6,0.13043478260869565,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
46,4,0,2,0,0,0,0.0,35,0.7608695652173914,2,0.043478260869565216,1,1,0,9,0.1956521739130435,1,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
29,21,0,2,2,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,6,0.20689655172413793,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
39,31,0,3,1,0,0,0.0,34,0.8717948717948718,0,0.0,0,0,0,5,0.1282051282051282,1,1
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
24,17,0,2,1,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,0,0
28,20,0,2,2,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,6,0.21428571428571427,1,1
45,36,0,2,2,0,0,0.0,36,0.8,2,0.044444444444444446,0,0,0,7,0.15555555555555556,1,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
24,16,0,2,2,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,1,1
25,16,0,3,1,0,0,0.0,15,0.6,3,0.12,0,0,0,7,0.28,1,0
29,22,0,4,2,0,0,0.0,22,0.7586206896551724,1,0.034482758620689655,0,0,0,6,0.20689655172413793,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
42,14,0,2,0,0,0,0.0,35,0.8333333333333334,0,0.0,0,0,0,7,0.16666666666666666,0,0
25,18,0,2,2,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,0,0
17,10,0,2,1,0,0,0.0,12,0.7058823529411765,0,0.0,0,0,0,5,0.29411764705882354,0,0
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,1
53,31,0,2,1,0,0,0.0,44,0.8301886792452831,0,0.0,0,0,0,9,0.16981132075471697,1,0
27,20,0,2,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,0,0
67,47,0,2,2,0,0,0.0,58,0.8656716417910447,0,0.0,0,0,0,9,0.13432835820895522,1,0
30,22,0,3,1,0,0,0.0,24,0.8,0,0.0,0,0,0,6,0.2,0,0
24,17,0,2,2,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,0,0
24,16,0,3,2,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,1,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
